anio,plazo,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_polizas,prima_emitida,prima_retenida,prima_devengada,suma_asegurada,comision_directa
2015,40,E.U.A.,Exportacion,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,156495,43036,16517,104360613.0,0
2015,40,E.U.A.,Exportacion,Otras industrias manufactureras,Global,Extranjera,Agentes Persona Moral,2,1662788,458740,236414,979459689.0,249418
2015,40,E.U.A.,Mixto,Fabricacion de productos de hule,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1984,545,293,242774.0,0
2015,40,E.U.A.,Mixto,Fabricacion de telas,Global,Extranjera,Agentes Persona Fisica,2,238732,65651,32990,51992060.0,23872
2015,40,Francia,Exportacion,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,33710,9270,5077,6007581.0,0
2015,40,Holanda,Exportacion,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,80283,22077,12092,14307529.0,0
2015,40,Honduras,Exportacion,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,25985,7146,2465,276877.0,0
2015,40,Japon,Exportacion,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,51097,14051,7696,9106228.0,0
2015,40,No aplica (interno),Interno,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Fisica,2,306702,84375,43916,87257.0,30670
2015,40,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,1,79200,21780,0,1.0,11880
2015,40,No aplica (interno),Interno,"Otros servicios profesionales, cientificos y tecnicos",Global,Nacional,Agentes Persona Moral,1,40250,11068,0,1.0,5031
2015,40,No aplica (interno),Mixto,Elaboracion de productos lacteos,Global,Nacional,Agentes Persona Fisica,2,82767,22760,17026,29725197.0,12414
2015,40,No aplica (interno),Mixto,Fabricacion de productos de hule,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,225764,62085,33458,112882527.0,0
2015,40,No aplica (interno),Mixto,Fabricacion de telas,Global,Extranjera,Agentes Persona Fisica,2,24635,6774,3404,5365363.0,2463
2015,40,Pais no Especificado,Exportacion,Otras industrias manufactureras,Global,Extranjera,Agentes Persona Moral,1,-169307,-42327,0,1.0,-25397
2015,40,Republica Dominicana,Exportacion,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,3991,1097,601,711423.0,0
2015,41,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-284852,-64092,0,1.0,0
2015,42,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Agentes Persona Moral,2,141282,38852,19007,2.0,21191
2015,42,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,141058,38790,15941,2.0,0
2015,42,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,161066,44293,14971,2.0,0
2015,43,E.U.A.,Mixto,Fabricacion de otros productos de madera,Global,Extranjera,Agentes Persona Fisica,2,239495,65860,21820,109322546.0,33708
2015,43,No aplica (interno),Mixto,Fabricacion de otros productos de madera,Global,Extranjera,Agentes Persona Fisica,2,78292,21529,7133,35737972.0,11018
2015,44,No aplica (interno),Mixto,Industria del sonido,Global,Nacional,Agentes Persona Fisica,2,1839294,474265,369372,1490377008.0,123879
2015,45,Alemania,Exportacion,Acabado y recubrimiento de textiles,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,5829,1578,671,1732190.0,0
2015,45,Alemania,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,-3852,-61,3968,22709840.0,0
2015,45,Andorra,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,4682,1287,514,2943350.0,0
2015,45,Antillas Holandesas,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,3131,861,344,1968800.0,0
2015,45,Argentina,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,5387,1457,539,5388091.0,808
2015,45,Aruba,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,4463,1227,490,2806038.0,0
2015,45,Australia,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,4,60086,16353,8667,13455988.0,9012
2015,45,Australia,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,5434,1494,597,3416275.0,0
2015,45,Austria,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,3638,984,364,3638816.0,544
2015,45,Bahamas,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,14336,3942,1575,9012233.0,0
2015,45,Belgica,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,593,160,58,593796.0,88
2015,45,Belgica,Exportacion,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,9652,2413,2413,7660873.0,0
2015,45,Belice,Mixto,Fabricacion de otro equipo de transporte,Global,Extranjera,Agentes Persona Moral,2,3082,858,467,239136.0,462
2015,45,Brasil,Mixto,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Fisica,1,474,130,42,153635.0,59
2015,45,Canada,Exportacion,Acabado y recubrimiento de textiles,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,2863,775,329,122228.0,0
2015,45,Canada,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,32679,8986,3718,10190492.0,4901
2015,45,Canada,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,4,66577,18105,9168,19946321.0,9985
2015,45,Canada,Exportacion,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,4295,1073,1073,3408927.0,0
2015,45,Canada,Mixto,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Fisica,1,6839,1880,606,2214092.0,854
2015,45,Chile,Exportacion,Acabado y recubrimiento de textiles,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,36389,9855,4196,10812619.0,0
2015,45,Chile,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,31558,8678,3662,18120991.0,4733
2015,45,Chile,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,12943,3502,1296,12943222.0,1941
2015,45,Chile,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,20167,5546,2215,12678172.0,0
2015,45,Chile,Mixto,Fabricacion de otro equipo de transporte,Global,Extranjera,Agentes Persona Moral,2,1145,318,173,379728.0,171
2015,45,China,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,2136,577,213,2137795.0,320
2015,45,China,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,14244,3917,1564,8954877.0,0
2015,45,Colombia,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,3696,1000,370,3696344.0,554
2015,45,Colombia,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,6552,1801,719,4118894.0,0
2015,45,Colombia,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1134,311,149,252974.0,0
2015,45,Colombia,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,1870,550,451,1720012.0,0
2015,45,Colombia,Mixto,Fabricacion de otro equipo de transporte,Global,Extranjera,Agentes Persona Moral,2,20954,5833,3179,6943285.0,3142
2015,45,Colombia,Mixto,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,117448,32298,10941,7471946.0,0
2015,45,Corea del Sur,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,502,138,55,315546.0,0
2015,45,Costa Rica,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,15703,4318,1821,10193280.0,2354
2015,45,Costa Rica,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,40307,11084,4428,25338990.0,0
2015,45,Costa Rica,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,7742,2128,1019,1724815.0,0
2015,45,Costa Rica,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,4855,1431,1170,4463443.0,0
2015,45,Costa Rica,Mixto,Otras industrias manufactureras,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,53232,14637,5947,24196563.0,0
2015,45,Curacao,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,4859,1336,533,3054767.0,0
2015,45,E.U.A.,Exportacion,Acabado y recubrimiento de textiles,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,58864,15943,6788,17490638.0,0
2015,45,E.U.A.,Exportacion,Elaboracion de productos lacteos,Global,Extranjera,Agentes Persona Fisica,2,52194,14353,7050,21333537.0,7829
2015,45,E.U.A.,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,4,244254,67168,27832,124469519.0,36637
2015,45,E.U.A.,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,4,522245,141999,71044,520279342.0,78335
2015,45,E.U.A.,Exportacion,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,5,22761,5620,9721,23789629.0,0
2015,45,E.U.A.,Exportacion,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,2,42171,11575,2547,41684026.0,6326
2015,45,E.U.A.,Exportacion,Fabricacion de productos metalicos forjados y troquelados,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1132539,309511,160304,357373154.0,0
2015,45,E.U.A.,Exportacion,Impresion e industrias conexas,Global,Extranjera,Agentes Persona Moral,2,157820,43400,20826,156034496.0,23672
2015,45,E.U.A.,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,18580,5109,2041,11680578.0,0
2015,45,E.U.A.,Mixto,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Fisica,1,6417,1764,568,2077373.0,802
2015,45,E.U.A.,Mixto,Fabricacion de otros productos quimicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,131313,36111,35520,207473864.0,0
2015,45,Ecuador,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,9624,2605,964,9624948.0,1443
2015,45,El Salvador,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,11671,3159,1169,11671106.0,1750
2015,45,El Salvador,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,13316,4660,5855,33502529.0,0
2015,45,El Salvador,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,6418,1765,845,1429856.0,0
2015,45,El Salvador,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,511,149,123,471101.0,0
2015,45,Francia,Exportacion,Acabado y recubrimiento de textiles,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,2138,578,246,635597.0,0
2015,45,Guatemala,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,2250,608,224,2250971.0,337
2015,45,Guatemala,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,40217,11059,4418,25282062.0,0
2015,45,Guatemala,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,4654,1279,613,1037038.0,0
2015,45,Guatemala,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,907,266,219,835087.0,0
2015,45,Guatemala,Mixto,Fabricacion de otro equipo de transporte,Global,Extranjera,Agentes Persona Moral,2,2206,613,335,731538.0,330
2015,45,Holanda,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,20658,5681,2269,12986651.0,0
2015,45,Honduras,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,4957,1363,574,4820706.0,742
2015,45,Honduras,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,1168,316,116,1168703.0,175
2015,45,Honduras,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,25047,6888,2751,15746062.0,0
2015,45,Hungria,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,87831,24152,9995,43916261.0,13174
2015,45,Inglaterra,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,32896,9046,3816,18587361.0,4934
2015,45,Inglaterra,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,1739,470,173,1739367.0,260
2015,45,Israel,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,59644,16402,6552,37494854.0,0
2015,45,Italia,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,1281,346,128,1281863.0,192
2015,45,Jamaica,Mixto,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,4553,1252,455,2285028.0,0
2015,45,Japon,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,294,81,32,185255.0,0
2015,45,Martinica,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,640,176,70,402429.0,0
2015,45,Nicaragua,Exportacion,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,7092,1950,822,5888131.0,1063
2015,45,Nicaragua,Exportacion,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,245,66,24,245989.0,36
2015,45,Nicaragua,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,10594,2913,1163,6660021.0,0
2015,45,Nicaragua,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,10671,2934,1405,2377396.0,0
2015,45,Nicaragua,Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,4817,1420,1161,4429557.0,0
2015,45,Nicaragua,Mixto,Fabricacion de otro equipo de transporte,Global,Extranjera,Agentes Persona Moral,2,2812,782,426,149497.0,421
2015,45,No aplica (interno),Interno,Aserrado y conservacion de la madera,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,65000,17875,2301,1.0,0
2015,45,No aplica (interno),Interno,Comercio al por mayor de bebidas y tabaco,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,746392,198557,66991,2.0,0
2015,45,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,375365,103225,38323,3.0,0
2015,45,No aplica (interno),Interno,"Comercio al por mayor de maquinaria, mobiliario y equipo de uso",Global,Nacional,Agentes Persona Fisica,1,371250,102093,23122,1.0,55687
2015,45,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Agentes Persona Fisica,5,1338164,367994,172188,2551301.0,168624
2015,45,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,164101,45525,24988,3.0,0
2015,45,No aplica (interno),Interno,Fabricacion de accesorios de iluminacion,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,106250,29218,29218,1.0,0
2015,45,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,7,4739956,1294617,827159,7553376.0,0
2015,45,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,435351,119721,38308,638958.0,65302
2015,45,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,120000,32999,15258,2.0,0
